Date	Fuel	Settlement Type	Total	0:15	0:30	0:45	1:00	1:15	1:30	1:45	2:00	2:15	2:30	2:45	3:00	3:15	3:30	3:45	4:00	4:15	4:30	4:45	5:00	5:15	5:30	5:45	6:00	6:15	6:30	6:45	7:00	7:15	7:30	7:45	8:00	8:15	8:30	8:45	9:00	9:15	9:30	9:45	10:00	10:15	10:30	10:45	11:00	11:15	11:30	11:45	12:00	12:15	12:30	12:45	13:00	13:15	13:30	13:45	14:00	14:15	14:30	14:45	15:00	15:15	15:30	15:45	16:00	16:15	16:30	16:45	17:00	17:15	17:30	17:45	18:00	18:15	18:30	18:45	19:00	19:15	19:30	19:45	20:00	20:15	20:30	20:45	21:00	21:15	21:30	21:45	22:00	22:15	22:30	22:45	23:00	23:15	23:30	23:45	0:00
08/01/2019	Biomass	FINAL	923.8	10.3	10.3	10.4	10.4	10.4	10.4	10.4	10.4	10.4	10.4	10.4	10.4	10.4	10.4	10.4	10.4	10.4	10.4	10.4	10.4	9.8	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.7	8.3	7.8	7.7	7.0	6.9	7.7	8.0	7.6	8.1	8.3	8.3	8.4	8.7	8.7	9.1	9.1	9.1	9.1	9.1	9.2	9.3	9.4	9.4	9.6	9.6	9.6	9.4	9.2	9.4	9.4	9.4	9.3	9.6	9.7	9.9	9.5	9.7	10.0	10.0	10.0	10.0	10.1	10.1	10.1	10.1	10.1	10.1	10.2	10.2	10.2	10.3	10.2	10.3	10.3	10.3	10.3	10.3	10.3	10.1	10.1	10.1	10.1
08/01/2019	Coal	FINAL	245,506.6	1,730.3	1,738.2	1,735.4	1,700.7	1,678.2	1,657.6	1,621.2	1,599.5	1,591.3	1,591.2	1,590.6	1,589.1	1,591.4	1,587.0	1,588.1	1,577.4	1,563.5	1,563.9	1,561.4	1,569.6	1,588.7	1,605.2	1,609.3	1,626.6	1,665.3	1,695.6	1,725.7	1,730.7	1,731.1	1,732.9	1,752.2	1,771.7	1,831.5	1,946.9	2,134.2	2,216.0	2,286.3	2,352.1	2,471.6	2,584.9	2,648.7	2,694.4	2,847.9	3,012.8	3,126.2	3,229.7	3,270.5	3,283.0	3,296.9	3,328.4	3,355.6	3,354.7	3,364.2	3,360.1	3,365.1	3,365.2	3,363.4	3,366.0	3,348.6	3,311.3	3,318.4	3,342.2	3,338.6	3,341.3	3,335.4	3,332.4	3,328.1	3,339.8	3,376.1	3,400.1	3,414.3	3,393.5	3,367.6	3,357.4	3,330.7	3,322.2	3,337.2	3,341.8	3,336.6	3,337.2	3,293.8	3,268.7	3,242.0	3,204.7	3,162.6	3,098.3	2,969.7	2,831.1	2,699.1	2,648.6	2,561.8	2,413.5	2,254.8	2,133.7	2,030.5	1,926.4
08/01/2019	Gas	FINAL	160,381.0	790.0	676.4	610.7	607.2	604.9	594.7	592.6	591.5	592.2	588.2	590.1	593.0	591.5	590.2	589.2	588.3	591.7	593.3	596.5	599.3	607.2	594.9	609.3	615.4	618.8	622.4	623.2	625.0	632.9	629.2	638.5	651.9	699.6	772.6	889.2	1,062.3	1,166.4	1,201.8	1,231.4	1,255.1	1,310.7	1,443.9	1,535.0	1,617.3	1,695.1	1,833.2	2,035.6	2,232.4	2,383.2	2,530.1	2,764.7	2,971.9	3,128.1	3,275.5	3,384.2	3,466.4	3,516.8	3,559.1	3,604.4	3,623.9	3,614.3	3,584.7	3,536.2	3,516.8	3,494.3	3,482.6	3,441.1	3,357.0	3,160.9	3,075.4	2,984.2	2,908.4	2,784.5	2,652.4	2,542.0	2,436.0	2,350.5	2,243.8	2,136.8	2,050.6	1,980.9	1,879.6	1,834.1	1,756.7	1,696.0	1,600.4	1,529.7	1,462.2	1,331.1	1,163.7	1,056.6	959.3	882.5	741.5	664.4	659.8
08/01/2019	Gas-CC	FINAL	587,334.2	5,380.3	5,241.4	5,127.3	4,976.7	4,919.2	4,803.8	4,708.6	4,621.1	4,620.3	4,586.9	4,545.9	4,507.7	4,470.6	4,475.9	4,434.6	4,419.0	4,465.6	4,497.5	4,549.5	4,611.7	4,687.7	4,745.9	4,804.5	4,883.0	4,939.0	5,042.8	5,084.7	5,089.9	5,142.6	5,232.1	5,320.2	5,486.2	5,659.5	5,821.7	5,867.7	5,861.1	5,883.4	5,936.6	5,946.8	5,999.2	6,112.2	6,240.2	6,349.7	6,423.0	6,531.7	6,665.0	6,798.0	6,924.4	7,076.6	7,212.5	7,257.3	7,266.0	7,272.1	7,271.6	7,274.5	7,291.9	7,361.5	7,391.5	7,411.5	7,400.8	7,387.2	7,389.3	7,385.0	7,396.4	7,384.2	7,358.6	7,358.6	7,346.6	7,340.9	7,324.6	7,331.4	7,323.6	7,251.3	7,178.6	7,129.0	7,072.4	7,037.1	6,958.3	6,936.1	6,918.6	6,891.4	6,901.4	6,917.2	6,867.2	6,710.6	6,543.6	6,404.8	6,268.6	6,232.9	6,152.7	6,069.0	6,023.9	6,002.6	5,968.0	5,873.4	5,769.1
08/01/2019	Hydro	FINAL	1,774.7	3.6	3.7	3.7	4.1	10.7	11.1	11.1	11.0	4.0	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.8	3.9	3.9	3.9	3.9	3.9	3.3	3.2	6.6	20.4	20.9	21.1	21.3	21.3	21.4	21.3	21.4	32.1	32.2	32.2	32.2	40.4	40.5	40.4	40.9	50.4	49.6	49.5	48.1	40.9	40.9	41.0	38.9	23.3	23.3	23.3	23.3	23.3	23.3	23.2	23.3	23.3	23.8	23.9	23.8	24.1	23.9	23.9	23.8	23.8	23.8	23.8	23.9	24.5	24.4	24.5	24.4	24.4	24.4	24.4	23.5	14.8	14.8	14.9	14.8	14.8	14.8	14.8	14.0	5.1	4.6	4.6	4.6
08/01/2019	Nuclear	FINAL	119,426.0	1,244.4	1,244.6	1,244.4	1,244.5	1,244.4	1,244.2	1,243.6	1,243.4	1,244.2	1,244.8	1,243.6	1,242.6	1,243.4	1,244.8	1,244.9	1,244.9	1,245.0	1,245.2	1,245.0	1,245.2	1,245.1	1,245.0	1,245.2	1,245.2	1,245.3	1,245.2	1,245.0	1,245.3	1,245.5	1,245.5	1,245.5	1,245.6	1,245.5	1,245.4	1,245.2	1,245.7	1,245.0	1,245.5	1,245.3	1,245.5	1,245.4	1,245.6	1,245.4	1,245.4	1,245.3	1,245.4	1,245.2	1,244.8	1,245.0	1,245.1	1,244.8	1,244.8	1,244.4	1,244.1	1,244.0	1,243.5	1,243.1	1,242.9	1,243.2	1,243.2	1,243.3	1,243.1	1,243.0	1,242.9	1,243.0	1,243.0	1,242.9	1,242.7	1,243.2	1,242.8	1,242.6	1,242.5	1,242.6	1,242.7	1,242.7	1,243.0	1,242.7	1,242.8	1,242.5	1,241.2	1,241.2	1,241.3	1,242.1	1,242.7	1,243.0	1,242.8	1,243.2	1,243.3	1,243.4	1,243.4	1,243.3	1,243.4	1,243.1	1,243.3	1,243.5	1,243.4
08/01/2019	Other	FINAL	47.0	1.0	0.5	0.5	0.6	0.7	0.7	0.7	1.0	0.1	0.5	0.7	0.4	0.7	0.7	0.7	0.6	0.1	0.4	0.6	0.7	0.4	0.7	0.7	0.9	0.3	0.7	0.6	0.7	0.2	0.1	-0.9	-2.1	-2.6	-0.9	0.4	-0.7	-2.1	-1.5	-2.1	-1.9	-1.9	-1.8	-1.2	-0.1	0.5	0.9	0.4	0.5	1.9	1.8	1.7	1.6	2.0	2.2	2.7	3.0	1.1	1.2	1.9	2.8	1.1	0.6	0.6	0.6	1.1	1.2	1.0	0.1	2.4	0.7	-0.3	1.1	0.1	0.7	0.7	2.6	-1.8	0.4	0.6	0.4	-0.6	0.7	0.7	0.8	0.7	0.7	0.6	1.6	-0.2	0.2	0.7	0.7	0.7	0.7	0.4	1.0
08/01/2019	Solar	FINAL	17,341.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.9	7.8	30.6	64.0	113.1	176.4	249.4	304.9	337.7	362.0	379.3	392.1	401.2	408.2	418.6	418.8	429.0	416.0	419.3	418.9	420.5	426.7	416.7	416.9	432.2	424.0	421.2	417.6	419.2	422.7	418.6	430.7	415.6	410.8	408.4	402.9	400.3	395.9	395.7	385.8	362.6	380.6	376.8	368.3	356.0	346.5	318.7	274.1	203.8	144.2	86.1	48.8	31.1	12.2	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
08/01/2019	Wind	FINAL	189,207.7	3,302.8	3,318.5	3,293.9	3,261.2	3,220.7	3,186.9	3,179.1	3,133.7	3,043.6	2,958.1	2,875.0	2,813.0	2,769.4	2,702.5	2,678.4	2,636.9	2,576.7	2,538.4	2,478.0	2,421.1	2,400.9	2,405.8	2,385.6	2,355.8	2,347.0	2,319.1	2,288.8	2,270.2	2,249.4	2,206.6	2,145.4	2,038.7	1,869.2	1,626.4	1,377.3	1,276.9	1,274.6	1,339.3	1,400.9	1,451.8	1,447.6	1,378.3	1,294.1	1,216.8	1,120.0	1,003.5	881.0	733.8	612.4	508.3	437.8	415.8	430.3	507.6	592.3	671.6	717.4	769.0	825.1	916.7	1,011.2	1,097.8	1,167.1	1,236.4	1,272.2	1,336.7	1,388.0	1,479.4	1,550.1	1,598.4	1,640.6	1,691.6	1,758.5	1,897.0	2,008.2	2,094.7	2,146.5	2,212.8	2,228.9	2,191.6	2,165.7	2,155.8	2,170.0	2,249.7	2,362.0	2,481.6	2,606.0	2,737.6	2,823.3	2,882.5	2,909.3	2,912.2	2,927.0	2,971.1	2,979.8	2,969.2
08/02/2019	Biomass	FINAL	941.8	10.1	10.1	10.1	10.2	10.4	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.4	10.5	10.5	10.5	10.5	10.5	10.5	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.2	10.3	10.0	9.9	9.9	9.9	9.4	8.9	8.9	8.9	9.1	9.1	9.0	8.7	8.9	9.0	9.1	9.0	9.0	9.0	9.0	9.0	9.4	9.7	9.9	9.9	9.9	9.9	9.8	9.8	9.8	9.8	9.7	9.5	9.2	9.1	9.5	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.7	9.8	9.8	9.8	9.8	9.8	9.9	9.9	9.9	9.9	9.9	9.9	9.9	10.0	10.0	10.0	10.0	10.0	10.0	10.0
