Date	Fuel	Settlement Type	Total	0:15	0:30	0:45	1:00	1:15	1:30	1:45	2:00	2:15	2:30	2:45	3:00	3:15	3:30	3:45	4:00	4:15	4:30	4:45	5:00	5:15	5:30	5:45	6:00	6:15	6:30	6:45	7:00	7:15	7:30	7:45	8:00	8:15	8:30	8:45	9:00	9:15	9:30	9:45	10:00	10:15	10:30	10:45	11:00	11:15	11:30	11:45	12:00	12:15	12:30	12:45	13:00	13:15	13:30	13:45	14:00	14:15	14:30	14:45	15:00	15:15	15:30	15:45	16:00	16:15	16:30	16:45	17:00	17:15	17:30	17:45	18:00	18:15	18:30	18:45	19:00	19:15	19:30	19:45	20:00	20:15	20:30	20:45	21:00	21:15	21:30	21:45	22:00	22:15	22:30	22:45	23:00	23:15	23:30	23:45	0:00
02/01/2019	Biomass	FINAL	1,180.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.9	12.7	12.6	12.5	12.3	12.2	12.2	12.2	12.2	12.2	12.2	12.2	12.2	12.0	11.9	11.8	11.9	11.9	11.9	12.4	12.3	12.3	12.2	12.2	12.2	12.1	11.8	11.9	12.2	12.3	12.3	12.3	12.3	12.0	11.9	12.0	12.3	12.3	12.3	12.4	12.2	11.9	11.9	11.9	11.9	12.0	12.2	12.2	12.2	12.2	12.1	12.5	12.1	12.2	12.4	12.5	12.4	11.9	11.8	11.9	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.3	12.2	12.2	12.2	12.2	12.2	12.2	12.2	12.2	12.2	12.2	12.2	12.2	12.2	12.2
02/01/2019	Coal	FINAL	235,188.3	2,259.2	2,229.8	2,180.8	2,165.8	2,164.4	2,128.5	2,099.8	2,098.6	2,128.3	2,176.6	2,182.1	2,218.5	2,257.4	2,258.5	2,226.4	2,172.4	2,176.1	2,205.8	2,169.4	2,074.6	1,965.2	1,994.4	2,060.6	2,104.5	2,199.2	2,394.1	2,491.6	2,606.0	2,702.6	2,754.4	2,777.0	2,758.6	2,768.8	2,773.9	2,770.2	2,720.1	2,740.0	2,775.4	2,770.2	2,742.9	2,708.6	2,750.5	2,765.3	2,755.3	2,788.4	2,757.9	2,729.7	2,675.3	2,598.0	2,577.4	2,586.8	2,539.9	2,496.8	2,526.3	2,549.0	2,499.3	2,483.4	2,487.3	2,460.8	2,433.3	2,438.9	2,439.5	2,442.4	2,492.1	2,510.2	2,563.7	2,614.2	2,611.1	2,608.4	2,668.4	2,694.2	2,727.2	2,771.7	2,799.8	2,825.9	2,811.5	2,802.2	2,794.7	2,738.4	2,701.8	2,670.4	2,638.8	2,511.2	2,413.7	2,330.5	2,296.6	2,198.2	2,038.5	2,016.3	1,956.3	1,911.7	1,970.6	2,024.2	2,140.5	2,180.0	2,222.4
02/01/2019	Gas	FINAL	30,837.3	102.6	101.7	103.1	103.6	103.4	103.3	103.4	103.2	103.0	102.5	102.6	102.0	102.7	104.6	106.8	117.5	155.2	181.1	220.4	301.1	360.3	415.1	453.6	529.7	622.9	630.3	636.1	646.0	655.2	650.7	658.3	649.0	644.2	640.9	649.4	659.3	660.7	647.4	648.1	633.4	644.9	641.4	644.1	645.6	616.7	617.8	616.9	606.5	609.3	631.1	616.3	606.0	619.1	535.7	437.0	395.8	353.1	255.2	181.6	181.6	181.7	180.0	180.8	179.3	177.9	178.9	178.9	178.5	181.0	181.1	181.2	181.2	187.5	183.4	184.4	186.2	181.2	174.3	151.6	129.7	125.9	125.2	125.1	125.2	125.9	125.5	129.9	139.3	147.1	147.8	148.1	147.4	149.0	155.6	152.9	158.4
02/01/2019	Gas-CC	FINAL	320,995.9	2,466.8	2,436.6	2,461.9	2,490.0	2,457.3	2,449.0	2,438.9	2,461.3	2,501.2	2,481.0	2,493.1	2,501.1	2,532.6	2,550.0	2,630.6	2,715.3	2,772.9	2,832.0	2,967.5	3,106.4	3,384.4	3,510.8	3,647.1	3,733.3	3,903.0	3,980.7	4,038.2	4,069.4	4,172.5	4,166.9	4,088.8	4,061.6	4,084.6	4,027.8	4,005.9	3,990.2	4,037.5	4,046.3	4,049.8	4,017.8	3,992.1	3,980.3	3,986.4	4,002.7	3,986.2	3,959.8	3,952.4	3,911.5	3,888.5	3,881.7	3,827.2	3,782.2	3,782.0	3,798.8	3,825.2	3,816.2	3,841.1	3,841.7	3,797.4	3,827.5	3,818.0	3,794.2	3,836.4	3,842.0	3,797.6	3,787.8	3,778.0	3,765.4	3,788.3	3,835.8	3,890.9	3,923.0	3,864.4	3,867.6	3,778.3	3,647.5	3,517.4	3,324.4	3,231.5	3,088.6	2,923.2	2,820.5	2,759.5	2,747.1	2,701.0	2,606.0	2,481.6	2,473.6	2,317.0	2,229.8	2,222.7	2,157.6	2,098.8	1,979.3	1,919.3	1,939.0
02/01/2019	Hydro	FINAL	3,125.7	22.2	22.0	22.0	20.6	15.6	15.6	15.6	15.6	22.4	22.4	22.4	21.6	15.6	15.6	15.5	15.6	15.6	15.6	15.6	15.5	15.6	15.6	15.6	16.1	44.6	46.1	46.1	45.9	55.7	55.3	55.7	55.3	58.3	58.4	58.2	57.6	51.3	51.8	51.8	51.6	45.8	45.5	45.5	45.5	45.4	45.5	45.5	45.5	53.6	53.7	53.7	52.6	41.3	41.3	41.3	41.0	44.4	44.4	44.4	43.0	29.3	29.3	29.4	29.3	29.2	29.3	29.3	29.0	36.0	36.1	36.2	36.0	36.0	35.9	35.9	35.0	31.5	31.6	31.6	31.6	23.3	23.0	23.1	22.4	16.6	16.5	16.5	16.6	16.5	16.5	16.5	16.5	16.6	16.5	16.5	16.5
02/01/2019	Nuclear	FINAL	121,088.9	1,267.9	1,242.6	1,217.8	1,192.8	1,178.4	1,178.0	1,178.7	1,179.2	1,178.9	1,178.7	1,179.0	1,178.7	1,178.8	1,186.4	1,198.4	1,205.3	1,213.4	1,222.8	1,232.1	1,241.3	1,253.0	1,264.1	1,271.6	1,272.4	1,272.2	1,272.0	1,273.5	1,274.6	1,274.5	1,275.5	1,276.2	1,276.3	1,276.3	1,276.6	1,276.4	1,277.1	1,277.1	1,277.6	1,277.7	1,277.7	1,277.9	1,278.0	1,278.1	1,278.5	1,278.0	1,278.1	1,278.3	1,278.3	1,278.5	1,278.5	1,278.2	1,278.4	1,278.6	1,278.2	1,278.4	1,278.6	1,278.5	1,278.5	1,278.5	1,278.5	1,278.5	1,278.6	1,278.9	1,278.7	1,278.4	1,278.6	1,278.5	1,278.6	1,278.6	1,278.5	1,278.6	1,278.4	1,278.5	1,278.4	1,278.3	1,278.3	1,278.2	1,278.2	1,278.2	1,278.2	1,278.4	1,278.3	1,278.5	1,278.3	1,278.3	1,278.1	1,278.0	1,278.2	1,278.0	1,278.1	1,278.3	1,278.1	1,278.6	1,278.2	1,278.1	1,278.2
02/01/2019	Other	FINAL	55.7	0.5	1.0	0.5	1.4	0.7	0.0	0.3	0.2	1.9	-0.4	-0.2	0.4	-0.1	1.5	-2.2	2.2	-1.6	0.6	0.4	-1.0	1.4	0.8	0.3	2.3	-0.7	-0.4	1.2	0.5	0.9	0.6	0.0	1.2	-0.5	0.6	-0.1	0.8	-0.1	0.1	0.7	-0.2	1.0	0.9	-0.5	1.1	0.4	0.6	2.2	0.6	0.5	0.4	0.9	1.8	0.1	1.0	-0.4	1.3	0.2	0.7	1.7	-0.2	0.5	0.2	2.7	-0.4	0.3	0.8	1.7	-0.1	0.8	0.6	2.0	-0.8	1.4	0.3	0.0	1.3	0.2	1.8	-0.3	0.5	0.9	-0.1	1.1	0.5	1.2	0.5	0.5	2.1	0.8	-0.3	0.5	0.9	2.1	0.4	3.3	-2.1
02/01/2019	Solar	FINAL	7,985.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	3.5	17.3	42.3	74.0	100.1	125.2	142.1	147.7	189.7	223.9	205.2	197.5	178.8	160.1	197.9	213.3	251.2	289.2	256.1	257.1	267.9	270.3	268.1	283.6	273.1	258.3	262.9	296.0	275.8	285.4	278.9	242.8	236.6	252.5	230.3	217.6	193.3	145.1	98.0	56.0	17.3	3.9	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02/01/2019	Wind	FINAL	155,857.8	2,318.6	2,303.1	2,277.9	2,244.4	2,244.7	2,225.8	2,194.0	2,162.9	2,091.4	2,026.9	1,992.5	1,945.2	1,897.4	1,860.9	1,820.5	1,790.8	1,712.3	1,649.2	1,583.9	1,521.9	1,491.8	1,411.1	1,343.0	1,290.6	1,232.5	1,177.2	1,201.0	1,192.2	1,144.0	1,120.7	1,099.0	1,079.2	1,074.3	1,064.8	1,043.5	1,043.5	1,009.8	962.6	955.2	940.7	940.8	925.2	900.0	892.7	872.5	866.4	842.3	848.8	838.7	841.6	877.8	910.1	936.6	957.5	985.9	1,019.1	1,054.1	1,134.6	1,191.5	1,207.7	1,202.1	1,185.1	1,167.5	1,142.9	1,122.9	1,087.2	1,083.2	1,131.9	1,158.5	1,163.0	1,199.0	1,256.3	1,347.6	1,438.1	1,541.1	1,663.1	1,800.1	1,955.0	2,137.7	2,289.1	2,400.3	2,516.8	2,636.2	2,729.7	2,829.4	2,907.8	3,039.3	3,155.7	3,179.5	3,221.8	3,164.4	3,082.7	2,966.9	2,858.1	2,738.2	2,575.0
02/02/2019	Biomass	FINAL	1,168.0	12.2	12.2	12.2	12.2	12.2	11.9	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.8	11.6	11.5	11.5	11.6	12.0	12.1	12.2	12.2	12.2	12.2	12.2	12.2	12.2	12.2	12.2	12.2	12.3	12.1	12.2	12.1	12.1	12.3	12.2	12.1	12.4	12.2	12.3	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.6	12.5	12.4	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.4	12.4	12.4	12.3	12.1	12.1	12.1	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4	12.4
