Date	Fuel	Settlement Type	Total	0:15	0:30	0:45	1:00	1:15	1:30	1:45	2:00	2:15	2:30	2:45	3:00	3:15	3:30	3:45	4:00	4:15	4:30	4:45	5:00	5:15	5:30	5:45	6:00	6:15	6:30	6:45	7:00	7:15	7:30	7:45	8:00	8:15	8:30	8:45	9:00	9:15	9:30	9:45	10:00	10:15	10:30	10:45	11:00	11:15	11:30	11:45	12:00	12:15	12:30	12:45	13:00	13:15	13:30	13:45	14:00	14:15	14:30	14:45	15:00	15:15	15:30	15:45	16:00	16:15	16:30	16:45	17:00	17:15	17:30	17:45	18:00	18:15	18:30	18:45	19:00	19:15	19:30	19:45	20:00	20:15	20:30	20:45	21:00	21:15	21:30	21:45	22:00	22:15	22:30	22:45	23:00	23:15	23:30	23:45	0:00
09/01/2020	Biomass	FINAL	779.5	8.6	8.4	8.3	8.3	8.3	8.3	8.3	8.4	8.5	8.4	8.5	8.5	8.5	8.5	8.5	8.5	8.5	8.5	8.4	8.5	8.5	7.9	6.9	6.9	6.9	6.9	6.9	6.9	6.9	6.9	6.9	7.0	7.1	7.1	7.1	7.1	7.1	7.1	7.1	7.1	7.1	7.1	7.1	7.1	6.8	6.8	6.8	6.9	7.1	7.1	7.2	8.0	8.7	8.7	8.9	8.9	8.9	8.8	8.8	8.8	8.8	8.5	8.4	8.4	8.4	8.5	8.7	8.7	8.6	8.5	8.5	8.6	8.6	8.6	8.6	8.6	8.6	8.7	8.7	8.7	8.7	8.8	8.8	8.8	8.8	8.8	8.9	8.9	8.9	8.9	8.9	9.0	9.0	9.0	9.0	8.7
09/01/2020	Coal	FINAL	302,849.3	3,326.3	3,294.8	3,291.8	3,297.6	3,284.2	3,192.2	3,047.9	2,884.1	2,768.8	2,665.7	2,572.0	2,523.0	2,547.3	2,652.5	2,695.6	2,659.2	2,626.7	2,652.2	2,650.6	2,635.5	2,752.8	2,896.0	2,996.2	3,064.1	3,211.8	3,292.0	3,311.6	3,291.8	3,292.0	3,307.2	3,371.1	3,376.8	3,372.8	3,359.6	3,347.0	3,340.7	3,331.9	3,323.3	3,326.2	3,323.5	3,326.2	3,327.7	3,324.1	3,304.6	3,285.4	3,270.6	3,286.5	3,283.1	3,293.8	3,304.7	3,349.6	3,359.9	3,355.6	3,385.3	3,380.4	3,382.7	3,381.9	3,363.2	3,331.6	3,301.6	3,266.7	3,247.5	3,251.7	3,286.8	3,343.0	3,364.1	3,348.5	3,346.9	3,361.2	3,355.3	3,334.7	3,321.3	3,340.2	3,334.2	3,329.5	3,331.5	3,370.6	3,396.4	3,380.9	3,366.6	3,339.1	3,315.5	3,267.7	3,206.4	3,198.4	3,135.6	3,007.0	2,909.2	2,885.9	2,969.1	3,020.7	2,886.5	2,721.0	2,565.5	2,535.3	2,454.4
09/01/2020	Gas	FINAL	93,420.9	767.4	683.5	542.3	445.8	396.4	373.4	366.3	366.5	367.0	365.7	367.1	369.6	371.8	376.6	376.7	377.8	378.8	379.2	376.5	380.8	380.6	371.7	364.2	368.3	398.0	470.2	518.6	545.2	462.2	411.1	395.1	389.4	387.4	385.3	380.5	393.2	437.7	488.7	589.5	707.8	773.6	832.2	893.6	1,030.3	1,202.4	1,253.1	1,279.4	1,308.5	1,370.7	1,405.8	1,446.3	1,511.7	1,585.0	1,687.8	1,819.5	1,953.5	2,057.1	2,113.8	2,153.1	2,134.9	2,140.2	2,141.6	2,005.9	1,905.9	1,846.5	1,955.1	1,940.6	1,883.7	1,826.1	1,738.4	1,647.3	1,594.6	1,525.2	1,449.3	1,424.9	1,359.9	1,321.0	1,298.5	1,243.7	1,229.6	1,199.5	1,142.7	1,129.7	1,131.1	1,097.9	1,049.8	1,023.9	1,000.7	848.3	613.5	496.9	487.2	461.0	404.6	385.6	384.6
09/01/2020	Gas-CC	FINAL	557,850.7	5,945.1	5,860.4	5,781.3	5,675.4	5,496.3	5,311.2	5,184.0	5,092.8	5,051.3	5,003.6	4,965.0	4,933.8	4,847.9	4,741.5	4,704.3	4,671.0	4,689.0	4,707.4	4,689.0	4,696.0	4,779.8	4,824.5	4,835.7	4,919.0	5,047.5	5,134.4	5,240.1	5,357.2	5,456.8	5,476.4	5,496.3	5,520.7	5,566.7	5,604.2	5,606.8	5,600.9	5,634.5	5,653.2	5,735.3	5,795.9	5,822.4	5,898.8	5,928.3	5,931.7	6,013.8	6,081.9	6,188.8	6,258.0	6,404.8	6,342.8	6,356.7	6,433.5	6,497.1	6,527.1	6,599.0	6,710.9	6,796.1	6,832.2	6,835.4	6,799.8	6,767.0	6,765.0	6,696.3	6,703.0	6,718.2	6,812.6	6,765.9	6,703.8	6,628.6	6,621.8	6,559.8	6,514.0	6,500.5	6,395.3	6,326.2	6,319.9	6,339.1	6,317.0	6,284.5	6,224.0	6,157.8	6,038.1	5,889.3	5,764.1	5,744.2	5,649.3	5,525.4	5,481.6	5,526.4	5,572.9	5,615.7	5,500.5	5,485.3	5,496.4	5,445.8	5,404.3
09/01/2020	Hydro	FINAL	1,787.6	2.4	2.3	2.3	2.8	8.1	7.8	7.5	7.3	1.6	1.5	1.6	1.5	1.6	1.6	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.5	1.6	1.6	1.6	2.2	7.4	7.3	7.2	8.5	15.2	15.2	15.4	16.1	29.6	29.5	29.5	29.6	35.5	35.8	35.6	35.7	40.7	40.8	40.5	41.3	51.2	53.1	52.8	52.9	56.1	54.8	54.7	53.1	37.7	37.4	37.0	36.4	32.8	32.9	32.8	32.0	24.9	24.8	24.8	24.8	32.7	32.8	32.7	32.7	32.7	32.8	32.8	32.1	14.1	12.6	12.6	12.9	12.9	12.8	12.2	11.6	4.0	3.9	3.9	3.8	1.9	1.9	1.9	1.9
09/01/2020	Nuclear	FINAL	119,384.6	1,243.1	1,243.0	1,242.8	1,242.9	1,242.8	1,242.8	1,242.5	1,242.2	1,242.7	1,242.7	1,242.8	1,238.5	1,239.2	1,243.2	1,242.8	1,243.0	1,242.7	1,243.5	1,232.1	1,243.7	1,243.4	1,243.7	1,243.6	1,244.1	1,243.9	1,244.1	1,244.0	1,243.7	1,244.0	1,244.3	1,244.2	1,244.1	1,244.0	1,244.0	1,243.6	1,244.2	1,244.0	1,243.6	1,243.5	1,243.1	1,243.8	1,243.7	1,243.8	1,244.9	1,245.0	1,245.9	1,245.2	1,245.2	1,245.3	1,245.2	1,245.2	1,245.2	1,245.3	1,245.9	1,245.3	1,245.2	1,244.8	1,244.6	1,244.6	1,244.3	1,244.2	1,243.3	1,243.7	1,243.4	1,243.6	1,243.8	1,243.2	1,243.0	1,243.7	1,242.6	1,243.0	1,243.2	1,243.0	1,243.1	1,243.0	1,243.4	1,243.7	1,243.6	1,242.9	1,243.6	1,243.1	1,243.5	1,243.1	1,243.5	1,243.4	1,243.4	1,243.6	1,244.0	1,244.5	1,244.5	1,244.2	1,244.7	1,244.2	1,244.9	1,244.6	1,244.3
09/01/2020	Other	FINAL	118.6	-2.1	-0.6	-0.2	0.5	0.6	0.7	0.8	1.1	1.3	0.4	1.1	2.0	0.6	1.1	-0.6	0.3	1.1	0.7	0.0	2.2	0.7	0.1	-0.4	0.9	0.0	0.2	-0.1	-0.7	0.0	0.2	0.4	0.0	-2.4	-1.7	-1.4	-1.0	-2.0	-1.2	-1.1	-1.3	-0.8	-1.8	-1.4	-0.7	-1.7	1.7	0.9	1.0	-0.3	1.4	0.7	1.3	0.7	1.3	0.4	2.8	1.9	5.5	7.0	13.8	14.3	12.9	7.0	1.1	4.8	-1.2	2.1	1.0	2.3	0.3	1.3	2.9	2.0	2.8	3.8	3.5	4.9	2.8	1.0	1.7	1.6	1.8	0.6	0.2	0.0	1.0	1.0	0.9	1.1	2.5	-1.0	1.9	0.0	1.1	1.2	-0.4
09/01/2020	Solar	FINAL	21,735.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	6.6	27.7	61.0	102.6	202.5	239.4	229.1	303.4	272.3	278.5	343.5	424.9	428.5	444.3	450.0	430.0	450.7	536.2	570.1	639.7	672.6	698.5	705.2	687.7	703.6	654.0	611.6	638.7	626.6	649.0	685.3	618.1	606.0	567.1	545.9	537.4	541.6	529.9	495.7	458.7	417.2	417.8	441.8	500.7	427.8	328.4	240.0	155.3	98.3	30.9	2.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
09/01/2020	Wind	FINAL	264,152.0	2,208.6	2,228.4	2,265.3	2,330.7	2,435.8	2,590.1	2,790.7	2,929.3	2,999.3	3,076.0	3,125.0	3,145.1	3,167.0	3,112.9	3,065.3	3,096.7	3,113.0	3,074.7	3,105.1	3,143.1	3,046.0	2,958.4	2,909.0	2,856.4	2,712.5	2,610.6	2,517.5	2,435.0	2,461.9	2,476.7	2,409.2	2,434.4	2,478.3	2,545.6	2,611.3	2,737.5	2,846.3	2,895.0	2,889.9	2,902.6	2,964.5	2,975.0	3,074.6	3,139.4	3,077.2	3,121.0	3,067.4	2,987.5	2,770.4	2,782.8	2,727.9	2,625.2	2,538.0	2,472.1	2,327.8	2,127.8	1,907.2	1,841.6	1,823.4	1,854.6	1,867.8	1,938.0	2,114.7	2,217.0	2,219.6	2,061.6	2,129.9	2,282.2	2,393.9	2,541.8	2,738.1	2,838.6	2,757.2	2,784.4	2,839.9	2,908.4	2,830.5	2,817.1	2,867.5	2,984.1	3,096.3	3,236.3	3,365.5	3,425.4	3,323.4	3,362.5	3,482.7	3,447.8	3,336.7	3,215.7	3,004.3	3,016.9	3,008.1	2,993.8	2,908.4	2,854.6
09/02/2020	Biomass	FINAL	834.5	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.7	8.1	8.1	8.1	8.1	8.1	8.1	8.2	8.7	8.7	8.7	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.8	8.5	8.7	8.8	8.8	8.8	8.7	8.6	8.4	8.5	8.2	8.4	8.5	8.4	8.4	8.6	8.7	8.8	8.7	8.4	8.4	8.5	8.7	8.9	8.8	8.8	8.9	9.1	8.8	8.7	8.7	8.7	8.4	8.1	8.1	8.1	8.1	8.6	9.1	9.1	9.1	9.1	9.2	9.2	8.9	8.8	8.6	8.5	8.6	8.6	8.6	8.6	8.6	8.7	9.1	9.2	9.2	9.2	9.2	9.2	9.1	8.9	8.9	8.9	8.9	9.0	8.9	9.0	9.0
