Date	Fuel	Settlement Type	Total	0:15	0:30	0:45	1:00	1:15	1:30	1:45	2:00	2:15	2:30	2:45	3:00	3:15	3:30	3:45	4:00	4:15	4:30	4:45	5:00	5:15	5:30	5:45	6:00	6:15	6:30	6:45	7:00	7:15	7:30	7:45	8:00	8:15	8:30	8:45	9:00	9:15	9:30	9:45	10:00	10:15	10:30	10:45	11:00	11:15	11:30	11:45	12:00	12:15	12:30	12:45	13:00	13:15	13:30	13:45	14:00	14:15	14:30	14:45	15:00	15:15	15:30	15:45	16:00	16:15	16:30	16:45	17:00	17:15	17:30	17:45	18:00	18:15	18:30	18:45	19:00	19:15	19:30	19:45	20:00	20:15	20:30	20:45	21:00	21:15	21:30	21:45	22:00	22:15	22:30	22:45	23:00	23:15	23:30	23:45	0:00
03/01/2022	Biomass	FINAL	551.2	10.5	7.4	6.1	6.1	6.1	6.1	5.9	5.7	5.7	5.7	5.7	5.7	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.8	5.6	5.7	5.9	5.9	5.8	5.7	5.7	5.7	5.8	5.7	5.5	5.6	5.6	5.7	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.6	5.6	5.6	5.7	5.8	5.6	5.8	5.9	5.9	5.9	5.9	5.6	5.6	5.6	5.3	5.3	5.3	5.3	5.3	5.3	5.3	5.3	5.5	5.6	5.6	5.6	5.6	5.6	5.7	5.7	5.7	5.7	5.7	5.7	5.5	5.4	5.4	5.7	5.7	5.7	5.7	5.7
03/01/2022	Coal	FINAL	221,020.1	1,741.5	1,751.7	1,752.0	1,741.2	1,748.0	1,744.8	1,749.3	1,748.1	1,752.4	1,801.6	1,883.4	1,960.8	1,997.2	2,024.9	2,088.8	2,112.4	2,121.5	2,142.1	2,175.0	2,177.8	2,228.7	2,287.5	2,352.2	2,395.9	2,435.3	2,442.8	2,439.3	2,465.6	2,493.4	2,483.8	2,467.1	2,460.9	2,485.6	2,523.3	2,503.9	2,442.4	2,410.9	2,398.0	2,374.0	2,365.7	2,357.6	2,347.5	2,351.0	2,342.5	2,359.7	2,369.8	2,377.9	2,369.7	2,363.1	2,362.1	2,367.1	2,369.6	2,358.1	2,341.0	2,342.1	2,348.1	2,351.8	2,351.2	2,349.9	2,345.7	2,355.8	2,396.9	2,430.8	2,450.5	2,451.7	2,474.7	2,492.7	2,511.9	2,515.4	2,513.4	2,534.2	2,554.1	2,558.3	2,552.4	2,565.0	2,567.0	2,557.9	2,532.4	2,514.8	2,495.0	2,473.3	2,458.1	2,440.3	2,411.6	2,415.3	2,413.7	2,391.9	2,358.0	2,342.4	2,361.3	2,345.6	2,306.2	2,239.1	2,153.8	2,070.2	2,018.0
03/01/2022	Gas	FINAL	26,152.2	122.8	124.9	123.8	124.8	127.2	120.8	125.2	123.8	125.5	124.9	125.0	126.6	124.6	129.5	138.5	143.6	163.6	196.6	230.8	262.4	270.1	279.0	285.4	315.0	383.1	613.9	823.1	980.6	1,061.2	1,052.3	939.6	801.8	720.1	600.7	482.6	421.0	403.5	347.7	301.4	288.1	270.1	266.5	256.6	256.6	229.9	176.0	172.0	163.3	162.0	159.9	162.4	163.7	156.7	163.9	167.1	167.6	157.6	162.0	166.2	162.0	149.4	148.4	144.7	143.4	148.8	213.3	295.2	318.4	283.1	287.2	320.6	354.4	413.5	471.2	515.8	527.6	431.9	353.6	283.4	229.1	205.8	150.6	133.5	127.8	127.2	124.8	124.3	124.5	126.3	127.0	124.4	124.9	125.4	124.9	125.0	125.3
03/01/2022	Gas-CC	FINAL	440,424.3	3,446.3	3,362.6	3,348.7	3,291.2	3,427.1	3,489.4	3,389.9	3,449.4	3,521.3	3,638.5	3,685.1	3,734.6	3,773.4	3,845.2	4,021.7	4,169.3	4,370.7	4,537.9	4,692.1	4,870.8	5,083.0	5,401.7	5,624.3	5,828.6	6,069.6	6,247.3	6,363.9	6,444.3	6,452.9	6,443.5	6,364.7	6,279.9	6,093.3	5,991.2	5,815.9	5,750.4	5,650.9	5,471.5	5,325.6	5,143.5	5,023.1	4,871.6	4,744.5	4,601.3	4,597.6	4,580.4	4,425.9	4,411.8	4,374.8	4,297.8	4,286.4	4,280.7	4,227.3	4,086.2	4,136.5	4,168.6	4,180.7	4,151.7	4,154.5	4,113.4	4,062.1	4,099.0	4,146.7	4,249.1	4,309.1	4,456.7	4,559.0	4,635.7	4,720.0	4,804.5	4,859.6	4,941.3	4,942.3	4,958.8	5,019.4	5,052.8	5,033.2	4,990.6	4,894.7	4,815.9	4,772.7	4,693.8	4,540.9	4,471.2	4,497.4	4,423.7	4,326.2	4,207.5	4,026.8	3,889.1	3,779.2	3,651.9	3,556.8	3,515.8	3,452.7	3,442.3
03/01/2022	Hydro	FINAL	738.4	4.6	7.8	7.7	7.7	4.5	1.4	1.5	1.4	1.2	1.2	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	5.3	12.5	12.5	12.5	12.5	17.7	18.7	18.7	18.8	18.7	18.7	18.7	17.8	7.7	7.2	7.2	7.2	7.2	7.2	8.8	10.3	18.2	18.2	18.2	18.2	10.2	10.0	10.5	12.8	12.6	16.6	13.7	17.4	18.5	19.3	19.7	8.6	7.6	7.5	7.6	7.5	7.6	7.6	7.6	7.6	7.6	7.6	7.6	7.7	7.6	7.6	7.6	7.6	7.7	7.6	7.6	7.6	2.1	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.3	1.3	1.3	1.3
03/01/2022	Nuclear	FINAL	122,854.4	1,279.7	1,279.6	1,279.6	1,279.7	1,279.7	1,279.3	1,279.7	1,279.6	1,279.5	1,280.0	1,280.0	1,280.3	1,280.0	1,280.1	1,280.0	1,280.0	1,279.4	1,279.3	1,279.9	1,280.1	1,280.2	1,280.0	1,280.1	1,280.4	1,280.4	1,279.9	1,280.2	1,280.1	1,280.2	1,279.9	1,280.0	1,280.2	1,280.3	1,280.2	1,280.2	1,280.3	1,280.1	1,280.3	1,280.1	1,280.4	1,279.9	1,280.0	1,279.8	1,279.8	1,279.5	1,279.2	1,279.8	1,279.8	1,279.7	1,280.0	1,279.9	1,280.0	1,279.6	1,279.9	1,279.7	1,279.7	1,279.7	1,279.7	1,279.7	1,279.6	1,279.7	1,279.7	1,279.6	1,279.5	1,279.7	1,279.4	1,279.2	1,279.3	1,279.5	1,279.3	1,279.5	1,279.3	1,279.6	1,279.4	1,279.5	1,279.1	1,279.4	1,279.4	1,279.3	1,279.3	1,279.4	1,279.3	1,279.4	1,279.5	1,279.3	1,279.5	1,279.5	1,279.4	1,279.8	1,279.8	1,279.6	1,279.5	1,279.6	1,279.4	1,279.5	1,279.4
03/01/2022	Other	FINAL	-295.5	-17.3	11.9	-2.1	5.4	8.8	-41.1	16.1	1.7	10.4	6.9	-3.1	-2.9	-17.7	4.4	-5.3	-9.9	10.6	-18.4	-1.9	-24.0	-4.0	-13.0	8.7	-5.4	26.8	22.5	25.5	12.4	-4.5	0.0	-8.8	-8.5	-1.1	-29.1	-32.0	1.9	-2.1	6.8	-18.6	10.3	-39.6	12.0	-28.2	-7.0	20.2	-38.0	12.0	10.6	-5.6	-17.8	0.3	4.3	-27.6	11.6	7.6	9.8	-8.2	-6.0	-5.2	-18.8	12.6	17.3	-2.5	-14.4	7.5	21.5	-14.9	-7.2	-19.7	15.4	1.5	2.5	-8.9	3.7	-4.8	-15.2	-12.6	-1.8	-6.0	8.5	3.0	-6.7	13.0	37.9	8.9	-24.0	-36.0	-23.7	-10.9	-4.7	-28.8	-23.1	-0.6	-5.0	12.9	2.3
03/01/2022	Solar	FINAL	51,330.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	16.5	80.8	209.9	373.2	557.2	739.4	962.7	1,075.7	1,174.3	1,279.8	1,343.2	1,387.6	1,450.8	1,486.3	1,558.3	1,580.5	1,555.6	1,643.3	1,706.5	1,669.2	1,655.0	1,677.0	1,631.4	1,582.0	1,619.5	1,692.3	1,597.6	1,549.2	1,519.1	1,488.4	1,454.5	1,431.2	1,400.1	1,355.0	1,310.3	1,232.6	1,171.1	981.1	812.4	692.3	565.7	410.3	311.4	189.9	94.2	42.2	12.1	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03/01/2022	Wind	FINAL	139,276.9	3,169.3	3,170.0	3,200.4	3,262.6	3,201.2	3,178.4	3,237.7	3,223.2	3,148.5	3,043.5	2,980.6	2,890.6	2,808.8	2,734.7	2,632.3	2,543.8	2,433.4	2,345.1	2,247.8	2,215.1	2,105.5	1,965.1	1,927.2	1,902.0	1,842.1	1,767.3	1,696.3	1,633.7	1,564.2	1,482.7	1,392.7	1,292.6	1,192.0	1,068.1	905.2	786.2	698.5	643.3	628.0	625.9	612.2	598.4	569.8	519.0	442.4	379.6	327.9	296.4	294.8	298.3	307.0	312.4	317.9	337.1	362.3	380.8	397.3	427.9	451.6	478.0	498.9	501.9	501.0	503.5	500.4	492.4	480.2	486.3	506.7	542.3	567.1	596.7	662.4	752.7	837.3	927.7	1,085.2	1,246.2	1,399.9	1,529.2	1,627.8	1,733.3	1,816.1	1,865.4	1,866.2	1,911.4	1,974.5	2,001.5	2,027.9	2,058.3	2,087.5	2,128.6	2,142.1	2,170.1	2,168.2	2,183.2
03/02/2022	Biomass	FINAL	581.9	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	5.7	6.0	6.1	6.1	5.7	5.7	5.8	5.9	6.0	6.1	6.1	6.1	6.1	6.1	6.2	6.3	6.3	6.3	6.1	5.7	5.6	5.6	5.6	5.6	5.4	5.6	5.6	5.7	5.6	5.8	5.9	6.0	6.1	6.2	6.0	6.4	6.6	6.6	6.6	6.6	6.6	6.7	6.5	6.3	6.5	6.9	6.7	6.6	6.8	6.8	6.8	6.8	6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6	6.6
