Date	Fuel	Settlement Type	Total	0:15	0:30	0:45	1:00	1:15	1:30	1:45	2:00	2:15	2:30	2:45	3:00	3:15	3:30	3:45	4:00	4:15	4:30	4:45	5:00	5:15	5:30	5:45	6:00	6:15	6:30	6:45	7:00	7:15	7:30	7:45	8:00	8:15	8:30	8:45	9:00	9:15	9:30	9:45	10:00	10:15	10:30	10:45	11:00	11:15	11:30	11:45	12:00	12:15	12:30	12:45	13:00	13:15	13:30	13:45	14:00	14:15	14:30	14:45	15:00	15:15	15:30	15:45	16:00	16:15	16:30	16:45	17:00	17:15	17:30	17:45	18:00	18:15	18:30	18:45	19:00	19:15	19:30	19:45	20:00	20:15	20:30	20:45	21:00	21:15	21:30	21:45	22:00	22:15	22:30	22:45	23:00	23:15	23:30	23:45	0:00	01:15 (DST)	01:30 (DST)	01:45 (DST)	02:00 (DST)
11/03/2020	Gas	FINAL	27,227.9	137.7	138.3	137.8	138.8	138.4	139.6	139.3	139.7	139.8	139.3	140.2	140.5	138.7	130.6	129.7	130.6	151.1	170.3	190.3	211.0	229.9	250.7	259.7	285.4	314.5	306.4	305.0	325.8	324.3	327.9	336.2	329.2	356.5	364.2	367.6	374.3	384.8	398.1	410.2	400.5	386.6	371.0	365.2	364.5	352.8	358.6	358.1	365.6	379.3	400.0	392.8	386.0	389.1	382.0	386.0	383.2	378.9	382.0	368.7	351.2	328.2	348.9	369.2	380.1	364.3	352.5	343.2	340.7	345.4	354.3	369.9	365.3	358.6	347.9	329.1	315.5	306.6	297.2	301.9	301.8	264.8	250.4	238.1	243.1	252.0	258.5	256.9	250.3	217.3	172.8	153.0	151.9	150.5	156.2	158.3	158.7				
11/03/2020	Gas-CC	FINAL	242,406.3	1,855.0	1,833.5	1,788.2	1,789.2	1,762.3	1,732.3	1,740.6	1,748.7	1,751.2	1,724.9	1,759.5	1,749.7	1,792.3	1,794.6	1,780.8	1,806.6	1,870.6	1,862.3	1,924.8	2,028.3	2,227.1	2,282.3	2,371.3	2,382.6	2,524.6	2,556.8	2,546.0	2,692.4	2,723.5	2,734.1	2,762.9	2,818.3	2,897.6	2,890.9	2,906.6	2,909.2	2,910.7	2,921.0	2,935.7	2,908.3	2,901.7	2,912.7	2,943.8	2,942.4	2,960.0	3,009.7	3,002.3	2,989.8	2,995.2	2,995.5	3,018.5	3,029.9	3,037.4	3,030.8	3,000.8	3,010.0	3,022.5	3,019.2	3,007.8	3,002.4	2,928.7	3,030.0	3,039.7	3,064.8	3,061.7	3,056.9	3,062.4	3,156.9	3,211.0	3,306.1	3,335.7	3,310.8	3,150.9	3,014.1	2,867.6	2,813.2	2,712.0	2,630.1	2,593.1	2,556.9	2,431.3	2,313.2	2,209.2	2,210.4	2,265.2	2,269.2	2,229.5	2,174.0	2,044.3	1,905.9	1,848.7	1,812.9	1,777.0	1,768.7	1,727.8	1,686.4				
11/03/2020	Hydro	FINAL	409.6	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.3	1.4	1.4	1.4	1.5	1.6	1.8	1.9	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.9	2.0	2.0	2.0	1.8	1.6	1.6	1.7	1.9	2.0	2.0	2.0	2.0	2.0	2.0	10.2	10.2	10.2	10.2	12.3	12.3	12.3	12.3	12.2	12.2	12.0	10.9	1.8	1.8	1.8	1.8	1.3	1.3	1.4	1.4	6.1	7.6	7.6	7.6	7.5	7.6	7.6	7.6	7.5	7.5	7.5	7.5	7.4	7.5	7.5	7.5	7.5	7.5	7.5	7.6	7.5	7.7	7.5	7.4	1.7	1.1	1.1	1.1	1.2	1.1	1.1	1.1	1.1	1.1	1.2	1.6				
11/03/2020	Nuclear	FINAL	91,676.3	955.3	955.3	955.1	955.0	954.9	955.0	955.0	955.2	955.4	955.4	955.2	955.3	955.6	955.5	955.4	955.5	955.6	955.6	955.4	955.2	955.4	955.6	955.4	955.1	955.4	955.0	955.4	955.3	955.3	955.4	955.1	955.1	955.0	955.3	955.2	955.9	956.0	956.0	955.9	955.9	955.6	955.5	955.3	955.3	955.4	955.2	955.2	955.5	955.3	955.3	955.2	955.2	955.4	955.2	954.6	954.3	953.9	953.5	953.7	953.2	953.0	953.0	953.2	953.0	952.9	953.2	953.2	953.2	953.3	953.2	953.2	953.4	953.4	953.7	953.7	953.9	953.8	953.6	954.1	954.1	954.3	955.0	954.4	954.4	954.8	954.4	954.7	955.2	956.3	956.7	957.6	957.5	957.6	957.8	957.5	957.6				
11/03/2020	Other	FINAL	36.0	-0.4	0.1	-0.4	-0.6	-0.9	-0.2	0.1	-0.6	-0.2	0.4	-1.9	-0.3	-0.3	0.4	0.3	2.5	-0.8	0.9	1.4	1.1	-0.3	0.5	1.0	0.3	2.4	-0.7	1.0	1.0	0.9	0.9	0.1	1.0	-0.1	0.0	0.4	1.0	-0.8	0.7	0.3	0.8	0.7	0.9	-0.1	0.2	3.6	-1.4	-0.9	-0.6	0.4	-0.2	0.3	0.5	0.4	1.3	1.2	0.3	-0.1	-0.5	3.9	-1.9	1.0	0.5	2.0	1.6	1.2	0.5	2.4	0.1	1.2	2.1	1.3	1.5	1.2	1.2	0.9	0.2	-0.3	-0.5	0.2	0.0	0.4	0.8	-0.1	1.2	-0.6	0.7	0.7	2.2	-0.5	-1.5	0.3	0.5	-1.7	-2.1	-1.1	-0.3				
11/03/2020	Solar	FINAL	20,564.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	8.1	43.4	104.5	130.5	187.6	268.5	361.3	486.5	558.0	589.9	550.9	559.4	530.7	498.4	514.9	518.5	544.3	535.8	603.6	605.5	617.3	631.4	629.7	632.8	644.4	663.6	672.9	641.0	625.4	635.6	624.7	636.6	679.5	585.0	551.5	514.3	568.3	524.7	468.9	381.9	258.1	130.8	40.2	4.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				
11/03/2020	Wind	FINAL	330,190.1	3,676.3	3,706.4	3,714.6	3,707.8	3,700.5	3,709.3	3,708.5	3,694.6	3,713.8	3,719.1	3,718.2	3,712.1	3,718.1	3,718.2	3,732.1	3,731.3	3,749.9	3,759.8	3,768.2	3,731.2	3,667.4	3,670.7	3,640.0	3,638.7	3,624.7	3,598.8	3,643.7	3,522.2	3,555.7	3,527.7	3,450.4	3,350.8	3,266.1	3,158.7	3,024.3	2,880.7	2,811.0	2,790.5	2,812.2	2,846.2	2,864.7	2,865.4	2,803.8	2,778.9	2,767.6	2,718.9	2,683.6	2,690.7	2,716.6	2,706.9	2,711.1	2,704.0	2,747.8	2,772.9	2,810.3	2,822.7	2,857.0	2,871.3	2,938.7	2,966.9	2,976.3	2,973.7	3,010.5	3,038.8	2,995.8	2,999.1	2,961.4	2,870.8	2,801.9	2,783.2	2,871.5	3,076.3	3,339.7	3,689.8	3,928.4	4,025.5	4,046.4	4,076.5	4,073.1	4,072.0	4,146.1	4,234.4	4,232.9	4,232.7	4,226.8	4,213.2	4,213.8	4,225.3	4,223.6	4,211.9	4,230.1	4,212.5	4,145.3	4,075.2	4,057.6	4,027.4				
11/04/2020	Biomass	FINAL	883.8	9.4	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.4	9.5	9.6	9.8	9.8	9.8	9.4	9.0	8.9	8.9	8.9	7.9	7.9	8.2	8.5	8.9	9.3	9.3	9.1	8.9	8.9	8.7	8.8	9.0	9.2	9.5	9.2	7.9	7.9	8.1	8.7	9.1	9.1	8.9	8.7	8.8	8.8	8.8	8.9	9.2	9.2	9.2	9.2	9.5	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.6	9.4	9.6	9.0	8.8	8.8	8.8	8.8				
11/04/2020	Coal	FINAL	176,984.5	1,178.7	1,155.3	1,146.4	1,142.5	1,112.6	1,109.5	1,106.2	1,103.0	1,110.4	1,124.5	1,127.9	1,139.0	1,141.3	1,159.1	1,162.3	1,166.0	1,192.9	1,195.8	1,216.5	1,255.2	1,358.7	1,468.0	1,541.3	1,615.3	1,709.1	1,812.2	1,928.0	2,018.7	2,067.5	2,122.0	2,145.6	2,118.5	2,104.3	2,132.8	2,145.4	2,245.7	2,252.7	2,252.8	2,224.8	2,169.5	2,163.3	2,162.6	2,154.9	2,189.3	2,226.7	2,296.9	2,316.6	2,320.2	2,297.2	2,322.0	2,304.0	2,301.0	2,270.1	2,285.8	2,303.4	2,320.0	2,316.8	2,313.0	2,333.0	2,315.7	2,298.1	2,310.0	2,326.9	2,344.2	2,338.3	2,311.3	2,329.1	2,342.1	2,337.5	2,341.1	2,335.0	2,338.3	2,346.3	2,309.3	2,226.2	2,154.5	2,045.1	1,960.2	1,869.6	1,788.2	1,786.3	1,786.5	1,788.0	1,754.8	1,699.1	1,627.4	1,623.2	1,557.8	1,517.9	1,503.6	1,436.3	1,366.7	1,301.8	1,239.0	1,199.7	1,155.1				
11/04/2020	Gas	FINAL	24,739.6	160.4	158.7	158.1	155.8	154.7	152.6	151.5	152.1	152.4	151.9	152.7	153.4	153.5	152.9	152.4	153.2	154.1	153.4	153.7	152.7	151.4	157.3	170.8	176.2	190.6	193.6	193.9	194.5	196.6	189.5	188.8	187.9	190.3	186.2	192.3	187.0	199.1	216.3	224.2	219.7	224.0	234.1	252.3	283.8	304.9	314.8	313.4	335.5	355.4	338.3	342.5	350.9	350.5	357.1	369.4	379.4	378.1	383.1	379.4	378.6	388.9	390.5	393.7	394.5	394.6	397.2	403.4	407.6	420.5	425.4	414.4	424.2	409.4	402.9	394.6	391.8	368.1	363.8	362.5	361.1	312.1	264.0	256.6	262.4	266.7	274.8	270.8	252.5	203.1	136.1	131.1	133.4	135.0	138.6	139.3	142.7				
11/04/2020	Gas-CC	FINAL	231,314.8	1,668.7	1,611.8	1,584.1	1,563.3	1,494.6	1,516.4	1,506.1	1,530.1	1,526.8	1,530.1	1,533.2	1,547.1	1,562.8	1,581.4	1,564.0	1,587.0	1,638.3	1,654.0	1,699.0	1,755.0	1,801.1	1,781.8	1,869.9	1,943.0	2,094.2	2,164.2	2,204.7	2,188.3	2,249.9	2,311.3	2,382.5	2,379.6	2,400.0	2,445.7	2,498.0	2,492.4	2,505.0	2,511.4	2,481.3	2,527.0	2,522.6	2,542.2	2,545.9	2,603.8	2,599.9	2,658.1	2,717.2	2,796.4	2,890.3	2,922.3	2,940.4	2,995.9	3,037.2	3,129.0	3,149.3	3,147.4	3,148.6	3,145.5	3,126.6	3,120.4	3,125.6	3,091.5	3,148.4	3,119.8	3,129.7	3,157.9	3,221.1	3,265.6	3,278.3	3,329.6	3,343.8	3,310.8	3,193.0	3,104.6	2,997.1	2,925.8	2,858.7	2,799.3	2,705.0	2,692.8	2,654.6	2,590.5	2,533.6	2,435.4	2,323.2	2,261.8	2,182.5	2,139.7	2,102.8	2,049.5	1,992.5	1,997.1	1,998.9	1,955.8	1,851.8	1,822.9				
11/04/2020	Hydro	FINAL	378.2	7.6	7.7	7.7	7.7	8.0	2.1	1.9	1.9	1.9	1.9	1.9	1.9	2.0	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.2	5.2	8.3	8.2	8.2	8.3	8.2	8.2	8.3	8.3	8.2	8.3	8.2	8.2	8.2	8.2	8.2	16.3	16.3	16.4	16.2	12.2	12.2	11.7	10.7	1.4	1.3	1.2	1.1	1.3	1.1	1.1	1.1	1.1	1.2	1.4	1.4	1.3	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.3	1.4	1.4	1.4	1.6	1.7	1.7	1.7	1.7	1.7	1.7	1.8				
11/04/2020	Nuclear	FINAL	91,812.4	958.1	957.7	958.0	957.9	957.9	957.7	958.1	958.0	956.8	955.5	955.6	956.0	955.7	955.7	955.8	955.7	956.1	956.1	956.2	956.1	956.3	955.9	955.9	956.3	956.1	956.1	956.0	956.2	956.5	956.2	956.1	956.4	956.4	956.7	957.4	957.1	957.0	956.5	956.5	957.8	957.6	957.8	957.7	957.3	957.3	957.0	957.1	959.2	959.1	958.8	958.8	958.7	959.0	958.5	958.4	957.8	957.4	957.9	957.1	955.9	956.0	955.8	955.1	955.8	956.4	956.5	956.8	956.9	957.0	956.2	954.8	955.0	954.6	954.5	954.4	954.4	954.5	954.6	954.6	954.4	954.9	954.9	954.8	954.8	955.0	955.3	955.0	955.0	955.2	955.1	955.2	955.1	955.2	955.1	955.3	955.5				
11/04/2020	Other	FINAL	23.8	0.4	-1.9	0.0	-0.1	0.0	-0.7	0.7	-0.3	-0.4	0.0	-0.2	0.4	-0.5	-0.5	1.2	-0.8	0.2	-0.8	-0.3	0.8	1.4	0.2	-0.1	0.6	1.3	1.4	1.3	1.5	3.3	0.0	0.7	1.9	0.5	0.0	3.1	-1.7	0.1	0.5	1.2	-0.1	-0.1	-0.3	1.2	-1.5	0.5	0.0	0.6	0.9	0.1	-1.2	-0.2	-0.3	1.7	-3.6	-1.6	-2.2	-1.1	0.5	-0.2	0.1	0.2	-1.0	-1.3	-0.9	2.5	1.1	2.9	2.7	3.0	2.5	5.2	1.7	1.7	1.9	2.8	-1.2	1.1	-1.2	-0.7	-0.3	-2.1	-1.5	-1.1	-1.3	0.8	3.6	1.9	-0.7	3.8	-2.4	-1.3	-1.3	0.2	-2.5	-0.9	-1.5				
11/04/2020	Solar	FINAL	21,800.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	6.6	37.0	118.7	228.9	322.2	384.0	435.5	473.5	505.4	547.8	577.0	559.1	550.2	548.7	577.0	615.6	635.9	636.1	646.6	647.9	646.9	638.6	637.9	641.1	633.0	646.9	664.3	679.0	692.6	681.6	696.5	691.9	674.2	682.3	636.4	604.0	573.9	507.8	435.7	327.2	205.5	107.9	36.0	4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				
11/04/2020	Wind	FINAL	343,532.6	4,031.4	4,050.5	4,046.5	3,991.6	4,019.4	3,988.8	3,955.1	3,922.1	3,915.5	3,897.6	3,875.1	3,853.4	3,851.3	3,846.5	3,853.1	3,869.4	3,877.4	3,898.1	3,904.6	3,896.8	3,922.2	3,988.4	3,968.6	4,001.7	3,987.2	4,018.4	4,005.9	3,999.5	3,955.0	3,871.6	3,684.9	3,609.4	3,577.2	3,458.6	3,329.4	3,183.2	3,123.7	3,043.9	3,061.5	3,111.0	3,123.0	3,123.3	3,072.8	2,952.7	2,929.8	2,847.0	2,765.0	2,692.4	2,636.9	2,663.1	2,682.4	2,682.3	2,705.0	2,613.2	2,616.5	2,633.3	2,655.7	2,712.8	2,730.5	2,767.7	2,822.5	2,861.0	2,846.2	2,879.2	2,924.0	2,960.4	2,945.7	2,961.4	2,991.6	3,056.2	3,190.0	3,366.6	3,541.4	3,697.5	3,859.4	3,972.2	4,082.1	4,179.2	4,270.5	4,315.8	4,311.0	4,335.6	4,346.8	4,361.3	4,403.9	4,411.5	4,390.3	4,387.3	4,378.9	4,355.0	4,334.1	4,244.5	4,155.5	4,108.3	4,134.1	4,100.1				
11/05/2020	Biomass	FINAL	826.1	8.8	8.8	8.8	9.1	8.8	8.8	8.8	8.8	8.8	8.9	8.9	8.9	8.9	8.9	8.9	8.9	9.2	8.7	8.6	8.6	8.6	8.4	8.2	8.2	8.2	7.8	7.3	7.3	7.6	8.0	8.3	8.4	8.3	8.4	8.3	8.3	8.5	8.6	8.5	8.7	8.7	8.6	8.6	8.5	8.7	8.2	7.2	7.5	7.6	8.2	7.9	7.5	6.8	6.8	6.8	7.0	7.8	8.0	8.3	9.3	9.4	9.4	9.3	8.8	8.8	8.9	8.8	8.8	9.0	9.0	9.0	8.9	9.3	9.1	8.8	9.1	9.1	9.1	9.1	9.1	9.1	9.1	9.1	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2				
11/05/2020	Coal	FINAL	189,198.3	1,116.9	1,100.0	1,100.4	1,087.1	1,068.5	1,067.9	1,058.6	1,037.2	1,021.3	1,011.9	1,002.2	1,004.8	1,023.1	1,051.8	1,095.2	1,144.5	1,184.5	1,205.2	1,268.9	1,392.2	1,505.4	1,586.6	1,658.9	1,624.5	1,569.9	1,655.4	1,770.1	1,847.8	1,853.2	1,957.4	2,004.7	2,038.0	2,137.6	2,220.5	2,276.4	2,353.5	2,379.3	2,369.7	2,374.4	2,374.2	2,383.1	2,390.5	2,386.8	2,385.6	2,368.9	2,339.3	2,338.6	2,345.9	2,349.4	2,352.6	2,354.7	2,357.4	2,323.5	2,309.8	2,319.1	2,314.2	2,311.9	2,315.4	2,321.1	2,313.7	2,310.3	2,301.0	2,308.7	2,315.0	2,308.4	2,293.5	2,254.6	2,255.2	2,267.2	2,283.3	2,274.4	2,268.6	2,277.9	2,271.3	2,273.7	2,286.2	2,298.0	2,317.3	2,311.5	2,312.6	2,316.0	2,317.3	2,310.7	2,281.7	2,278.0	2,265.3	2,247.2	2,231.2	2,229.3	2,212.4	2,218.3	2,205.5	2,056.4	1,927.0	1,916.6	1,915.7				
11/05/2020	Gas	FINAL	90,660.5	144.6	145.3	144.6	144.9	143.7	143.7	144.2	144.2	143.7	143.9	143.8	143.9	144.1	144.0	144.0	153.7	163.4	179.5	185.7	196.0	229.4	246.9	274.0	304.5	327.4	332.0	340.2	351.9	373.8	372.7	372.8	385.7	412.9	426.2	441.9	454.9	501.0	547.5	584.9	653.0	708.8	748.8	787.4	850.8	905.9	906.9	961.5	1,035.4	1,075.8	1,088.7	1,119.7	1,173.4	1,265.8	1,300.5	1,370.6	1,449.2	1,494.5	1,563.0	1,630.8	1,644.7	1,651.0	1,673.5	1,683.0	1,715.1	1,751.2	1,820.1	1,903.8	1,991.0	2,030.5	2,084.3	2,157.2	2,227.5	2,228.8	2,223.6	2,168.5	2,036.8	1,934.8	1,814.3	1,744.2	1,656.0	1,613.0	1,548.9	1,514.8	1,477.9	1,428.1	1,373.1	1,286.7	1,177.8	1,099.4	1,036.3	940.6	812.8	814.5	786.4	662.6	535.4				
11/05/2020	Gas-CC	FINAL	330,931.5	1,803.1	1,786.7	1,730.5	1,717.6	1,717.3	1,668.4	1,699.2	1,676.5	1,699.6	1,701.2	1,710.1	1,721.4	1,749.1	1,792.5	1,808.5	1,859.5	1,927.1	2,025.0	2,130.3	2,185.8	2,239.9	2,323.1	2,425.7	2,616.3	2,844.0	2,989.4	3,095.1	3,145.5	3,234.6	3,283.0	3,281.4	3,296.1	3,290.1	3,309.0	3,373.5	3,484.6	3,631.7	3,739.1	3,774.9	3,794.8	3,842.7	3,915.0	3,944.6	4,009.4	4,023.5	4,086.7	4,134.5	4,122.2	4,136.4	4,158.0	4,205.6	4,233.2	4,203.2	4,200.1	4,191.2	4,171.8	4,173.9	4,154.4	4,133.3	4,142.2	4,143.6	4,149.3	4,153.6	4,166.7	4,191.5	4,214.9	4,246.0	4,278.4	4,283.0	4,317.9	4,339.2	4,334.3	4,331.9	4,323.1	4,286.7	4,302.3	4,293.9	4,291.4	4,282.6	4,269.3	4,231.7	4,196.5	4,208.5	4,194.3	4,182.7	4,151.5	4,135.4	4,113.7	4,019.8	3,927.8	3,868.8	3,796.8	3,831.9	3,838.4	3,799.7	3,771.0				
11/05/2020	Hydro	FINAL	382.0	7.7	8.1	8.1	8.1	2.4	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	6.5	8.0	8.0	8.1	8.3	8.2	8.2	8.3	8.3	8.3	8.3	8.3	7.6	7.6	7.5	7.5	15.6	15.8	15.7	15.9	16.0	11.5	11.6	10.5	1.3	1.3	1.3	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.4	1.5	1.5	1.5	1.9	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.1	2.4				
11/05/2020	Nuclear	FINAL	92,649.0	955.7	955.5	955.5	955.4	955.4	955.3	955.7	955.6	955.6	955.5	955.8	955.7	956.1	956.0	955.7	955.6	955.8	955.8	956.0	955.7	956.0	955.7	955.6	955.3	955.9	955.7	955.8	955.5	956.2	955.8	955.8	956.0	955.8	955.8	955.9	955.8	955.8	955.7	955.7	955.8	955.8	955.8	955.9	955.9	955.4	954.9	955.2	955.3	954.9	955.0	954.8	954.9	954.5	954.5	954.3	954.2	954.2	954.0	953.9	953.8	953.4	953.5	953.9	953.9	953.9	954.1	953.8	954.0	954.0	953.9	955.4	961.4	964.1	966.2	967.9	970.6	975.2	980.0	982.7	982.6	982.8	982.8	983.1	983.0	982.9	983.3	983.2	983.2	988.0	999.3	1,010.2	1,021.8	1,033.1	1,044.4	1,054.6	1,063.0				
11/05/2020	Other	FINAL	221.9	-0.6	-2.0	-1.3	-1.1	-0.8	0.4	0.8	-0.9	-0.4	-0.5	-0.3	0.1	0.8	0.6	-0.1	0.6	0.6	-0.2	1.1	0.7	0.2	0.8	-0.2	-0.9	2.5	1.1	0.6	0.5	2.7	-0.7	0.5	0.8	1.9	-0.2	0.2	1.5	-0.8	-0.3	0.3	0.4	0.0	1.0	0.1	-1.6	-0.1	-0.3	-0.4	-0.7	-1.2	-0.8	-0.2	1.4	1.0	2.4	1.7	3.6	2.7	4.2	1.2	1.5	0.2	0.3	0.9	0.7	1.6	2.4	4.3	3.2	32.6	38.5	43.6	43.8	29.4	-1.1	-2.0	-3.4	0.0	0.8	0.1	0.3	1.6	2.0	0.6	2.0	-0.1	0.0	-0.1	0.7	0.6	-0.3	-0.1	0.6	-0.6	-4.8	-0.9	0.7				
11/05/2020	Solar	FINAL	26,926.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	19.7	92.7	212.3	354.7	511.4	635.6	711.0	732.1	759.5	767.2	768.2	760.7	769.5	778.3	773.9	770.9	774.5	767.8	769.7	765.1	772.3	767.8	761.9	772.0	780.1	788.0	792.7	798.8	804.6	803.8	804.6	798.8	796.3	784.3	757.4	714.8	645.5	528.2	380.2	231.1	112.4	31.5	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0				
11/05/2020	Wind	FINAL	158,785.2	4,038.9	3,976.6	3,971.3	3,904.0	3,882.8	3,849.0	3,814.9	3,825.5	3,791.5	3,764.6	3,744.2	3,709.0	3,666.1	3,653.4	3,599.1	3,487.9	3,395.4	3,287.6	3,156.8	3,029.0	2,915.9	2,850.3	2,796.5	2,720.7	2,728.5	2,637.0	2,547.6	2,472.0	2,464.1	2,356.8	2,267.6	2,141.2	1,959.3	1,768.5	1,565.9	1,349.3	1,148.2	1,047.4	1,002.0	959.8	928.5	892.4	866.6	835.8	823.8	826.0	814.7	801.4	803.5	803.9	804.3	798.6	796.4	818.7	796.0	790.8	794.0	780.0	773.1	777.6	758.7	761.2	764.5	739.4	716.9	693.1	641.1	618.8	587.8	570.5	593.8	636.2	679.8	719.8	761.5	819.6	860.0	874.0	858.6	855.6	865.4	852.8	820.0	785.2	749.2	743.8	745.4	753.9	761.5	765.6	776.3	798.5	822.0	820.5	813.9	827.5				
11/06/2020	Biomass	FINAL	850.5	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	7.9	7.9	8.0	6.6	6.6	6.4	6.6	6.7	6.7	6.6	6.6	6.7	7.0	8.1	9.0	9.2	9.3	9.3	9.3	9.3	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	8.9	8.8	9.2	9.2	9.2	9.2	9.2	9.3	9.4	9.4	9.4	9.5	9.2	9.2	9.2	9.4	9.5	9.5	9.3	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2	9.2				
11/06/2020	Coal	FINAL	191,336.0	1,905.1	1,897.2	1,837.0	1,761.1	1,745.8	1,714.8	1,706.5	1,661.8	1,635.0	1,636.6	1,599.4	1,621.7	1,687.5	1,713.3	1,726.4	1,763.8	1,783.9	1,815.4	1,827.7	1,850.0	1,913.0	2,013.3	2,091.2	2,151.3	2,115.7	2,081.6	2,084.2	2,090.0	2,100.2	2,110.2	2,123.8	2,124.0	2,132.7	2,162.9	2,190.9	2,207.8	2,221.0	2,221.5	2,217.3	2,221.5	2,207.1	2,192.8	2,196.1	2,202.1	2,176.7	2,178.6	2,183.9	2,200.6	2,204.4	2,197.7	2,194.5	2,212.2	2,226.4	2,214.7	2,214.8	2,214.7	2,202.1	2,191.2	2,191.4	2,189.9	2,191.4	2,197.3	2,196.9	2,192.8	2,179.5	2,178.5	2,172.7	2,184.9	2,156.7	2,164.0	2,147.7	2,148.9	2,183.1	2,228.1	2,213.9	2,194.6	2,150.0	2,050.2	1,890.1	1,771.9	1,798.4	1,814.0	1,824.8	1,833.9	1,746.8	1,806.9	1,784.7	1,715.8	1,708.0	1,750.4	1,713.9	1,630.6	1,557.9	1,502.0	1,467.3	1,431.4				
11/06/2020	Gas	FINAL	82,030.4	500.8	480.7	472.6	473.4	471.5	463.0	462.5	460.4	466.1	464.4	479.6	476.8	482.9	478.3	481.8	480.1	492.3	500.2	502.6	525.7	567.0	592.4	612.0	682.7	788.4	905.0	959.2	966.2	987.8	1,016.8	1,004.2	965.8	959.1	919.9	901.7	934.5	1,001.1	1,065.9	1,140.0	1,196.1	1,217.3	1,218.7	1,171.7	1,168.0	1,175.2	1,209.0	1,249.7	1,257.7	1,324.6	1,355.1	1,419.4	1,443.4	1,523.2	1,559.7	1,538.8	1,538.8	1,556.3	1,599.8	1,614.6	1,601.0	1,523.8	1,512.3	1,455.9	1,449.4	1,374.4	1,349.4	1,309.5	1,241.0	1,235.7	1,240.1	1,219.8	1,183.6	1,112.1	906.8	800.2	724.5	683.2	594.6	554.2	548.0	522.7	438.3	384.1	384.8	362.5	336.1	295.8	284.2	259.4	209.1	193.3	193.5	185.4	164.4	137.6	136.9				
