Date	Fuel	Settlement Type	Total	0:15	0:30	0:45	1:00	1:15	1:30	1:45	2:00	2:15	2:30	2:45	3:00	3:15	3:30	3:45	4:00	4:15	4:30	4:45	5:00	5:15	5:30	5:45	6:00	6:15	6:30	6:45	7:00	7:15	7:30	7:45	8:00	8:15	8:30	8:45	9:00	9:15	9:30	9:45	10:00	10:15	10:30	10:45	11:00	11:15	11:30	11:45	12:00	12:15	12:30	12:45	13:00	13:15	13:30	13:45	14:00	14:15	14:30	14:45	15:00	15:15	15:30	15:45	16:00	16:15	16:30	16:45	17:00	17:15	17:30	17:45	18:00	18:15	18:30	18:45	19:00	19:15	19:30	19:45	20:00	20:15	20:30	20:45	21:00	21:15	21:30	21:45	22:00	22:15	22:30	22:45	23:00	23:15	23:30	23:45	0:00
12/01/2020	Biomass	FINAL	793.6	7.9	7.9	8.0	7.9	7.9	7.9	7.9	8.0	7.9	7.9	7.9	7.9	7.9	8.0	8.0	7.9	8.0	7.9	8.0	7.9	7.9	8.0	7.9	8.0	7.9	8.0	7.7	7.6	7.6	7.6	7.6	7.6	7.6	7.6	7.6	7.7	8.0	8.0	8.0	7.9	7.9	7.9	7.9	7.7	7.6	7.6	7.6	7.6	7.6	7.6	7.6	7.5	7.6	7.7	7.7	7.7	7.7	7.7	7.9	8.0	8.1	8.3	8.3	8.5	9.0	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.3	9.2	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.1	9.0
12/01/2020	Coal	FINAL	215,934.2	1,825.4	1,962.1	1,979.3	1,980.6	1,986.1	1,985.1	2,007.4	2,002.7	2,019.5	1,978.3	1,992.9	1,990.2	2,041.7	2,071.7	2,103.0	2,133.3	2,126.5	2,187.6	2,209.0	2,261.6	2,343.7	2,398.7	2,391.9	2,382.5	2,457.2	2,562.4	2,630.1	2,696.9	2,762.4	2,791.5	2,786.0	2,759.6	2,768.5	2,774.6	2,745.3	2,709.5	2,765.9	2,772.3	2,767.5	2,753.5	2,681.5	2,608.3	2,602.8	2,498.6	2,409.5	2,398.4	2,403.6	2,383.3	2,360.2	2,381.9	2,341.7	2,282.2	2,281.9	2,275.9	2,237.9	2,193.5	2,157.7	2,161.1	2,116.0	2,060.4	2,035.3	2,040.5	2,038.8	2,017.2	2,024.8	2,068.9	2,097.5	2,144.7	2,276.9	2,451.9	2,595.8	2,644.6	2,558.9	2,487.4	2,457.5	2,431.3	2,376.9	2,340.2	2,270.2	2,203.6	2,225.6	2,205.6	2,209.6	2,157.0	2,082.9	2,004.7	1,948.3	1,858.9	1,786.7	1,747.4	1,670.9	1,581.8	1,550.8	1,572.2	1,535.3	1,532.9
12/01/2020	Gas	FINAL	22,236.9	136.8	136.6	137.2	137.5	138.8	138.7	136.8	136.8	135.4	137.2	137.6	139.2	138.5	139.0	138.9	137.5	136.2	135.7	137.2	149.7	183.8	219.1	276.3	341.7	416.1	421.8	451.8	468.8	457.2	459.5	452.8	442.5	432.6	425.8	406.3	420.8	419.6	397.3	369.8	391.7	379.7	369.0	362.0	362.3	366.5	362.1	356.2	351.1	317.8	265.3	242.6	240.0	226.6	201.0	183.4	176.9	181.5	181.0	182.5	188.5	194.9	196.7	194.8	191.7	187.7	187.5	184.6	186.1	189.2	190.4	185.1	182.9	176.9	185.5	182.5	184.0	183.3	183.6	183.6	181.7	180.2	177.2	175.8	173.5	171.4	171.7	170.8	171.2	158.7	135.5	116.4	116.8	117.6	118.3	118.6	118.6
12/01/2020	Gas-CC	FINAL	302,907.8	3,606.0	3,419.3	3,397.4	3,377.7	3,348.5	3,315.2	3,313.2	3,346.2	3,377.3	3,446.6	3,429.2	3,444.0	3,456.3	3,462.4	3,504.4	3,510.1	3,633.6	3,670.5	3,741.0	3,755.7	3,873.2	3,958.3	4,094.0	4,237.6	4,420.7	4,561.5	4,661.7	4,722.8	4,735.4	4,751.4	4,702.8	4,648.0	4,476.0	4,322.9	4,240.9	4,144.8	4,057.6	4,090.9	3,987.2	3,872.9	3,730.2	3,621.3	3,688.9	3,624.6	3,559.6	3,438.5	3,338.6	3,208.8	3,017.3	2,941.7	2,872.7	2,829.6	2,762.3	2,660.6	2,631.4	2,560.8	2,455.1	2,312.2	2,314.9	2,289.0	2,239.3	2,230.9	2,197.2	2,254.4	2,327.2	2,278.6	2,331.3	2,442.9	2,496.6	2,574.2	2,688.8	2,867.5	2,883.1	2,751.2	2,700.6	2,679.3	2,648.0	2,610.9	2,578.2	2,584.9	2,554.0	2,491.7	2,468.3	2,459.6	2,442.1	2,447.0	2,412.6	2,365.1	2,292.2	2,216.6	2,164.4	2,157.1	2,131.5	2,009.0	1,983.8	1,974.4
12/01/2020	Hydro	FINAL	664.2	2.5	2.5	2.5	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.1	2.0	2.0	2.0	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.8	1.7	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	1.6	2.2	10.3	10.4	10.3	10.0	3.6	3.6	3.6	3.6	1.5	1.5	1.5	1.5	1.9	2.0	2.0	2.0	7.3	8.5	8.5	8.5	8.4	8.5	8.5	8.5	8.6	8.5	8.5	8.6	8.5	8.5	8.5	8.4	8.4	8.5	8.4	9.1	20.6	20.6	20.6	20.7	21.5	20.3	20.3	20.3	25.0	25.0	24.9	23.9	13.7	13.7	13.7	13.0	6.9	6.9	7.2	7.2
12/01/2020	Nuclear	FINAL	122,304.9	1,272.6	1,272.6	1,273.0	1,272.8	1,271.9	1,272.8	1,271.7	1,272.7	1,272.1	1,271.9	1,272.1	1,272.8	1,272.4	1,272.5	1,272.4	1,271.4	1,271.9	1,271.4	1,272.2	1,272.1	1,272.0	1,272.4	1,272.2	1,273.0	1,272.6	1,271.9	1,271.8	1,271.8	1,271.6	1,271.3	1,272.2	1,271.7	1,271.7	1,271.7	1,271.6	1,271.8	1,272.7	1,273.7	1,274.4	1,274.5	1,274.1	1,274.7	1,274.3	1,274.1	1,274.6	1,274.0	1,274.0	1,274.3	1,275.4	1,275.7	1,275.6	1,275.5	1,276.0	1,275.5	1,275.4	1,275.4	1,275.7	1,275.5	1,275.3	1,275.5	1,275.4	1,275.6	1,275.4	1,275.4	1,275.7	1,275.3	1,275.5	1,275.9	1,275.4	1,275.4	1,275.1	1,274.7	1,275.0	1,275.5	1,275.1	1,275.2	1,275.2	1,275.1	1,275.2	1,275.6	1,275.6	1,275.4	1,275.6	1,275.5	1,275.6	1,275.5	1,275.3	1,275.6	1,275.6	1,275.4	1,275.1	1,275.1	1,275.1	1,275.3	1,275.0	1,275.4
12/01/2020	Other	FINAL	12.3	-0.3	-0.5	-0.6	0.5	0.6	1.4	0.5	1.0	0.4	0.9	1.4	1.3	0.4	0.5	0.9	0.2	-1.9	-0.7	0.7	2.0	0.6	0.3	0.6	0.4	0.2	0.9	1.0	0.8	0.3	0.3	0.2	-0.4	0.7	1.2	-0.3	-0.4	3.3	-1.9	0.9	0.7	0.4	-0.5	-3.4	-3.6	-3.5	-4.9	-5.1	-0.6	0.7	0.2	0.3	0.1	-1.2	-2.1	0.3	0.5	0.8	0.7	0.5	0.3	0.6	0.4	1.2	0.7	-0.2	-0.8	1.3	1.7	1.5	0.0	1.7	3.3	3.0	5.0	2.8	1.5	0.1	-0.4	1.0	1.6	0.0	-0.7	0.1	0.7	0.1	0.4	1.1	1.6	0.6	-1.9	-1.1	-1.2	-2.3	-4.0	-3.1	-2.2
12/01/2020	Solar	FINAL	15,335.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	3.6	21.2	78.1	193.4	326.7	502.5	627.4	642.4	707.6	763.2	759.2	788.3	802.6	660.1	603.2	527.7	495.1	490.9	508.5	579.2	454.0	401.7	373.2	337.6	313.7	299.0	282.5	287.2	271.0	242.6	243.4	258.2	261.0	235.9	221.0	207.5	197.5	138.8	105.2	77.9	41.2	4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12/01/2020	Wind	FINAL	397,700.8	4,170.6	4,213.9	4,216.4	4,210.4	4,222.4	4,248.9	4,226.9	4,202.2	4,177.6	4,175.2	4,173.3	4,192.3	4,197.4	4,195.5	4,193.9	4,201.3	4,212.1	4,203.8	4,211.1	4,220.7	4,209.5	4,217.8	4,218.5	4,219.2	4,193.4	4,181.9	4,192.6	4,165.3	4,209.9	4,206.5	4,198.3	4,124.9	4,049.9	3,951.2	3,729.1	3,542.2	3,396.3	3,168.2	3,067.3	3,019.0	3,053.3	3,118.4	3,064.3	3,097.8	3,214.1	3,253.1	3,253.1	3,262.8	3,323.6	3,437.9	3,512.6	3,561.1	3,631.8	3,691.1	3,748.1	3,813.6	3,891.1	3,966.1	3,979.1	4,032.2	4,044.1	4,027.2	4,087.0	4,103.8	4,068.2	4,112.7	4,186.2	4,128.8	4,070.3	4,081.0	4,161.8	4,185.3	4,313.0	4,558.2	4,685.6	4,751.4	4,809.9	4,840.6	4,936.9	5,001.2	4,986.0	5,013.5	5,015.3	4,997.9	4,974.9	4,938.7	4,941.3	4,935.3	4,939.9	4,938.4	4,924.1	4,885.2	4,805.2	4,762.1	4,675.3	4,582.2
12/02/2020	Biomass	FINAL	812.9	9.0	9.1	9.0	9.0	9.0	9.1	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.0	9.1	9.1	9.1	9.1	9.0	9.0	9.1	9.0	9.0	9.0	8.6	8.4	8.4	8.4	8.4	8.5	8.6	8.7	8.7	8.7	8.7	8.7	8.5	8.5	8.5	8.5	8.5	8.5	8.5	8.5	8.5	8.4	8.0	7.7	7.7	7.7	7.6	7.5	7.7	8.2	8.2	8.2	8.3	8.5	8.1	7.8	7.8	7.8	7.8	7.8	7.8	7.8	7.8	7.8	7.8	7.8	7.8	7.8	7.8	7.9	8.2	8.4	8.4	8.5	8.4	8.4	8.4	8.4	8.4	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6	8.6
